QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,TXLIMX,TXLIMX_,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,JSUBSIDY,JSUB_IDY,WIGSX,WIGSX_,JAMTRAKX,JAMT_AKX,JTRANQV,JTRANQV_,LIMO,LIMO_
20203,04424151,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424211,12,0,1,75,D,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424221,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424231,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424281,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424301,36,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20203,04424311,17,0,1,,A,,A,,A,200,D,,A,,A,9,D,500,D,,A,,A,,A,,A,,A
20203,04424341,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424351,20,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20203,04424381,19,0,1,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424431,26,0,1,,A,,A,,A,,A,,A,,A,,A,135,D,,A,,A,,A,,A,,A
20203,04424471,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424491,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424531,24,0,1,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424541,32,0,1,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424561,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424601,13,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A
20203,04424631,32,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20203,04424671,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424681,30,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20203,04424731,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424764,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424781,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424831,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424841,34,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20203,04424861,17,0,1,9,D,,A,,A,,A,27,D,,A,,A,60,D,,A,,A,,A,,A,,A
20203,04424871,20,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20203,04424891,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424931,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04424971,39,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20203,04424981,27,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20203,04424991,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425041,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425063,27,0,1,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425071,15,0,1,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425121,12,0,1,15,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425191,34,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20203,04425214,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425231,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425241,31,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20203,04425341,19,0,1,,A,,A,,A,,A,80,D,,A,,A,15,D,,A,,A,,A,390,D,,A
20203,04425361,43,0,1,,A,,A,,A,36,D,,A,12,D,45,D,,A,,A,,A,,A,195,D,,A
20203,04425371,37,0,1,,A,,A,,A,,A,,A,,A,,A,135,D,,A,,A,,A,,A,,A
20203,04425411,44,0,1,,A,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,A
20203,04425421,29,0,1,,A,,A,,A,,A,,A,,A,24,F,360,D,,A,,A,,A,,A,,A
20203,04425491,25,0,1,,A,,A,,A,,A,,A,,A,36,D,14,D,,A,,A,,A,,A,,A
20203,04425601,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425671,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425721,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425731,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425751,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425761,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425861,51,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425901,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04425941,26,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20203,04425971,25,0,1,,A,,A,,A,,A,,A,45,D,,A,120,D,,A,,A,,A,,A,,A
20203,04426011,61,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426031,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426041,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426071,39,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20203,04426094,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426101,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426111,42,0,1,,A,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A
20203,04426201,40,0,1,50,D,,A,,A,,A,70,D,,A,,A,330,D,,A,,A,,A,180,D,,A
20203,04426301,10,0,1,12,D,,A,,A,,A,39,D,,A,6,D,14,D,,A,,A,,A,,A,,A
20203,04426341,38,0,1,7,D,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426351,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426411,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426474,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426581,27,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20203,04426651,91,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20203,04426681,20,0,1,,A,,A,,A,,A,,A,,A,9,D,60,D,,A,,A,,A,,A,,A
20203,04426701,28,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20203,04426711,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426743,29,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20203,04426761,39,0,1,,A,,A,,A,,A,,A,,A,,A,170,D,,A,,A,,A,,A,,A
20203,04426771,27,0,1,,A,,A,,A,,A,,A,70,D,,A,100,D,,A,,A,,A,,A,,A
20203,04426801,15,0,1,,A,,A,,A,,A,40,D,120,D,,A,,A,,A,,A,,A,,A,,A
20203,04426841,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04426981,24,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20203,04427141,36,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A
20203,04427171,25,0,1,,A,,A,,A,,A,,A,,A,,A,325,D,,A,,A,,A,,A,,A
20203,04427181,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427191,35,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20203,04427211,47,0,1,,A,,A,,A,,A,150,D,,A,,A,100,D,,A,,A,,A,,A,,A
20203,04427231,37,0,1,,A,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A
20203,04427241,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427271,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427351,30,0,1,,A,,A,60,D,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20203,04427361,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427371,23,0,1,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427431,17,0,1,,A,,A,,A,,A,,A,30,D,,A,70,D,,A,,A,,A,,A,,A
20203,04427451,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427481,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427501,21,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20203,04427511,25,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20203,04427521,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427541,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427561,60,0,1,,A,,A,,A,,A,,A,200,D,,A,120,D,,A,,A,,A,,A,,A
20203,04427661,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427681,33,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20203,04427741,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427791,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427841,29,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A
20203,04427861,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427931,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427961,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04427971,31,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20203,04428031,40,0,1,,A,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A
20203,04428101,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428141,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428171,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428191,14,0,1,84,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428271,26,0,1,,A,,A,,A,,A,,A,,A,12,D,200,D,,A,,A,,A,,A,,A
20203,04428281,33,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20203,04428311,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428361,18,0,1,,A,,A,,A,128,D,31,D,,A,,A,,A,,A,,A,,A,,A,2,D
20203,04428371,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428481,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428501,39,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20203,04428511,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428541,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428571,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428621,30,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20203,04428641,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428651,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428661,59,0,1,,A,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,,A,,A
20203,04428761,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428801,31,0,1,,A,,A,,A,,A,,A,,A,18,D,100,D,,A,,A,,A,,A,,A
20203,04428811,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428831,42,0,1,,A,180,D,,A,,A,15,D,0,D,,A,500,D,,A,,A,,A,,A,,A
20203,04428851,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428871,67,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20203,04428921,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04428971,59,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20203,04428991,16,0,1,,A,,A,,A,,A,180,D,,A,15,F,120,D,,A,,A,,A,,A,,A
20203,04429001,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04429051,31,0,1,,A,,A,,A,,A,,A,,A,,A,385,D,,A,,A,,A,,A,,A
20203,04429171,28,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20203,04429191,45,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20203,04429291,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04429341,37,0,1,,A,,A,,A,,A,,A,,A,,A,260,D,,A,,A,,A,,A,,A
20203,04429371,30,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20203,04429381,23,0,1,40,D,,A,,A,,A,80,D,,A,,A,20,D,,A,,A,,A,,A,,A
20203,04429431,30,0,1,,A,,A,,A,,A,,A,,A,,A,130,D,,A,,A,,A,,A,,A
20203,04429471,16,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20203,04429501,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04429531,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04429591,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04429611,22,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20203,04429621,28,0,1,,A,,A,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04429651,39,0,1,,A,,A,,A,,A,,A,,A,90,D,200,D,,A,,A,,A,,A,,A
20203,04429661,12,0,1,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,156,D,,A
20203,04429791,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04429841,56,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20203,04429901,35,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20203,04429941,28,0,1,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04429961,33,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20203,04429971,29,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20203,04430011,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430031,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430091,30,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20203,04430141,24,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,225,D,,A
20203,04430161,38,0,1,,A,,A,,A,,A,,A,180,D,,A,320,D,,A,,A,,A,,A,,A
20203,04430181,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430221,26,0,1,,A,,A,,A,,A,,A,,A,,A,170,D,,A,,A,,A,,A,,A
20203,04430231,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430291,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430301,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430331,27,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20203,04430341,16,0,1,,A,,A,,A,150,D,30,D,,A,,A,,A,,A,,A,,A,0,D,,A
20203,04430381,28,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20203,04430461,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430491,68,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20203,04430501,24,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20203,04430541,22,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20203,04430611,24,0,1,,A,,A,,A,150,D,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20203,04430651,44,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20203,04430681,44,0,1,,A,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,A
20203,04430701,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430721,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430731,37,0,1,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430741,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430821,23,0,1,,A,,A,,A,,A,,A,75,D,,A,75,D,,A,,A,,A,,A,,A
20203,04430831,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430841,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430861,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430891,34,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20203,04430901,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430921,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430942,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430951,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04430971,37,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431021,10,0,1,,A,,A,,A,,A,45,D,,A,,A,5,D,,A,,A,,A,,A,,A
20203,04431031,27,0,1,,A,,A,,A,,A,,A,,A,24,D,150,D,,A,,A,,A,,A,,A
20203,04431071,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431151,28,0,1,,A,,A,,A,,A,,A,80,D,,A,65,D,,A,,A,,A,,A,,A
20203,04431181,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431191,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431231,57,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431321,21,0,1,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431341,48,0,1,,A,,A,,A,,A,,A,,A,,A,41,D,,A,,A,,A,,A,,A
20203,04431411,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431431,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431471,22,0,1,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A
20203,04431501,29,0,1,,A,,A,,A,,A,15,D,,A,15,D,120,D,,A,,A,,A,,A,,A
20203,04431541,44,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20203,04431561,15,0,1,,A,,A,,A,20,D,12,D,,A,,A,50,D,,A,,A,,A,,A,,A
20203,04431591,26,0,1,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A
20203,04431611,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431631,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,,A
20203,04431701,32,0,1,,A,,A,,A,,A,90,D,30,D,,A,40,D,,A,,A,,A,,A,,A
20203,04431721,37,0,1,,A,,A,,A,100,D,,A,,A,,A,110,D,,A,,A,,A,,A,,A
20203,04431741,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431821,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04431851,33,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20203,04461181,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461221,48,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20203,04461251,15,0,1,,A,,A,,A,,A,220,D,,A,,A,120,D,,A,,A,,A,,A,,A
20203,04461261,41,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,51,D,,A
20203,04461321,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461331,19,0,1,,A,,A,,A,,A,12,D,,A,,A,15,D,,A,,A,,A,,A,,A
20203,04461391,18,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20203,04461401,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,650,D,,A
20203,04461441,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461481,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461504,15,0,1,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A
20203,04461511,39,0,1,,A,,A,30,D,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A
20203,04461531,28,0,1,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A,,A
20203,04461541,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461551,56,0,1,,A,,A,,A,,A,,A,50,D,,A,460,D,,A,,A,,A,,A,,A
20203,04461571,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461581,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461591,47,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20203,04461611,33,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461644,29,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20203,04461672,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461693,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461731,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461751,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461811,53,0,1,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A,,A
20203,04461821,28,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20203,04461871,42,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20203,04461882,21,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20203,04461911,24,0,1,,A,,A,,A,,A,,A,,A,,A,125,D,,A,,A,,A,,A,,A
20203,04461921,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461951,43,0,1,,A,,A,,A,,A,,A,300,D,,A,1600,D,,A,,A,,A,,A,,A
20203,04461991,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04462001,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04462061,15,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,,A,,A,,A,,A,,A
20203,04462111,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04462161,21,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20203,04462171,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04462211,27,0,1,,A,,A,,A,600,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D
20203,04462251,26,0,1,10,D,,A,,A,75,D,20,D,,A,,A,35,D,,A,,A,,A,130,D,,A
20203,04462271,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04462321,46,0,1,,A,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,A
20203,04462371,24,0,1,,A,,A,,A,,A,,A,,A,,A,125,D,,A,,A,,A,,A,,A
20203,04462381,38,0,1,,A,,A,50,D,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20203,04462401,20,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
