QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20204,04384253,18,0,1,09,D,60,D,,A,60,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384253,19,0,1,07,D,70,D,,A,70,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384273,24,0,1,07,D,120,D,,A,120,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384273,25,0,1,09,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384273,26,0,1,09,D,150,D,,A,150,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384373,33,0,1,08,D,300,D,,A,300,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384403,46,0,1,08,D,75,D,,A,75,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384403,47,0,1,09,D,50,D,,A,50,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384723,30,0,1,08,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384733,17,0,1,09,D,25,D,,A,25,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384773,55,0,1,08,D,600,D,,A,600,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384773,56,0,1,08,D,230,D,,A,230,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384773,57,0,1,07,D,800,D,,A,800,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384783,50,0,1,07,D,200,D,,A,200,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384783,51,0,1,08,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384843,62,0,1,08,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384843,63,0,1,08,D,300,D,,A,300,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384843,64,0,1,09,D,250,D,,A,250,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384843,65,0,2,07,D,48,D,,A,48,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384853,44,0,1,08,D,2500,D,,A,2500,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384884,29,0,1,09,D,70,D,,A,70,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384884,30,0,1,09,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384903,45,0,1,09,D,43,D,,A,43,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384903,46,0,1,08,D,65,D,,A,65,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384983,26,0,1,09,D,200,D,,A,200,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384994,25,0,1,09,D,200,D,,A,200,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385033,23,0,1,08,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385033,24,0,1,08,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385033,25,0,1,09,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385133,58,0,1,07,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385133,59,0,1,08,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385133,60,0,1,09,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385133,61,0,2,07,D,105,D,,A,105,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385273,43,0,1,07,D,120,D,,A,120,D,360,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385273,44,0,1,07,D,80,D,,A,80,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385273,45,0,1,09,D,250,D,,A,250,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385273,46,0,1,09,D,20,D,,A,20,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385273,47,0,1,09,D,50,D,,A,50,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385273,48,0,1,08,D,180,D,,A,180,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385273,49,0,1,09,D,50,D,,A,50,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385273,50,0,1,09,D,60,D,,A,60,D,360,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385273,51,0,1,08,D,35,D,,A,35,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385273,52,0,1,07,D,2000,D,,A,2000,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,28,0,1,09,D,2300,D,,A,,H,500,D,1,D,2,D,370,D,500,D,380,D,,A,,A,,A,,A,,A,,A
20204,04385363,28,1,1,09,D,,B,,A,53,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,28,2,1,09,D,,B,,A,224,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,28,3,1,09,D,,B,,A,98,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,28,4,1,09,D,,B,,A,449,E,320,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,28,5,1,09,D,,B,,A,521,E,330,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,28,6,1,09,D,,B,,A,233,E,360,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,28,7,1,09,D,,B,,A,23,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,28,8,1,09,D,,B,,A,265,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,28,9,1,09,D,,B,,A,434,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,29,0,1,07,D,13,D,,A,13,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385393,47,0,1,09,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385393,48,0,2,07,D,85,D,,A,85,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385423,39,0,1,08,D,200,D,,A,200,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385423,40,0,1,08,D,120,D,,A,120,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385633,18,0,1,09,D,200,D,,A,200,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385723,34,0,1,08,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385733,32,0,1,09,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385743,29,0,1,08,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385743,30,0,1,09,D,2000,D,,A,,H,500,D,1,D,2,D,160,D,380,D,320,D,,A,,A,,A,,A,,A,,A
20204,04385743,30,1,1,09,D,,B,,A,199,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385743,30,2,1,09,D,,B,,A,884,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385743,30,3,1,09,D,,B,,A,917,E,320,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385743,31,0,1,07,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385743,32,0,1,08,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385743,33,0,1,09,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385763,30,0,1,09,D,650,D,,A,650,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385763,31,0,1,09,D,170,D,,A,170,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385843,46,0,1,09,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385843,47,0,1,09,D,110,D,,A,110,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385843,48,0,1,07,D,1000,D,,A,1000,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385883,18,0,1,08,D,14,D,,A,14,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385883,19,0,1,09,D,14,D,,A,14,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385893,24,0,1,08,D,49,D,,A,49,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385893,25,0,1,07,D,39,D,,A,39,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385913,18,0,1,09,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385993,49,0,1,07,D,106,D,,A,106,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385993,50,0,1,08,D,160,D,,A,160,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386013,44,0,1,07,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386013,45,0,1,07,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386013,46,0,1,08,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386013,47,0,1,09,D,11,D,,A,11,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386093,63,0,1,09,D,300,D,,A,300,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386093,64,0,1,09,D,280,D,,A,,H,500,D,2,D,2,D,370,D,110,D,,A,,A,,A,,A,,A,,A,,A
20204,04386093,64,1,1,09,D,,B,,A,175,E,370,D,2,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386093,64,2,1,09,D,,B,,A,105,E,110,D,2,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386093,65,0,1,07,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386093,66,0,1,08,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386093,67,0,1,09,D,20,D,,A,20,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386093,68,0,1,08,D,80,D,,A,80,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386153,20,0,1,07,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386233,23,0,1,07,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386343,26,0,2,07,D,150,D,,A,150,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386503,14,0,1,09,D,56,D,,A,56,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386803,36,0,1,08,D,180,D,,A,180,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386813,38,0,2,07,D,8,D,,A,8,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386863,30,0,1,09,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386863,31,0,1,08,D,24,D,,A,24,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,123,0,1,09,D,45,D,,A,45,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,124,0,1,08,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,125,0,1,09,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,126,0,2,07,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,127,0,2,07,D,323,D,,A,,H,500,D,1,D,2,D,110,D,160,D,100,D,,A,,A,,A,,A,,A,,A
20204,04386874,127,1,2,07,D,,B,,A,193,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,127,2,2,07,D,,B,,A,84,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,127,3,2,07,D,,B,,A,46,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,128,0,2,07,D,980,D,,A,980,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,129,0,2,07,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386883,21,0,1,09,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386953,29,0,1,08,D,650,D,,A,650,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386953,30,0,1,09,D,164,D,,A,164,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386953,31,0,1,09,D,110,D,,A,110,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386953,32,0,1,08,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386953,33,0,1,09,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386993,72,0,1,07,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386993,73,0,1,08,D,34,D,,A,34,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386993,74,0,1,09,D,135,D,,A,135,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387004,46,0,1,09,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387033,23,0,1,07,D,350,D,,A,350,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387033,24,0,1,07,D,150,D,,A,150,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387033,25,0,1,08,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387033,26,0,1,09,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387053,70,0,1,09,D,170,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20204,04387053,70,1,1,09,D,,B,,A,151,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387053,70,2,1,09,D,,B,,A,19,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387053,71,0,1,08,D,40,D,,A,40,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387053,72,0,1,09,D,40,D,,A,40,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387053,73,0,1,09,D,35,D,,A,35,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387053,74,0,1,08,D,65,D,,A,65,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387073,37,0,1,07,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387073,38,0,1,09,D,300,D,,A,300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387093,37,0,1,09,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387123,25,0,1,08,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387413,29,0,1,09,D,18,D,,A,18,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387533,22,0,1,08,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387533,23,0,2,07,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387544,15,0,1,07,D,35,D,,A,35,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387544,16,0,1,08,D,289,D,,A,289,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387653,58,0,1,09,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387673,61,0,1,07,D,14,D,,A,14,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387673,62,0,1,08,D,14,D,,A,14,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387673,63,0,1,09,D,14,D,,A,14,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387673,64,0,1,09,D,680,D,,A,680,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387793,21,0,1,09,D,887,D,,A,887,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387863,31,0,1,09,D,102,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20204,04387863,31,1,1,09,D,,B,,A,90,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387863,31,2,1,09,D,,B,,A,12,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387923,40,0,1,09,D,162,D,,A,162,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387923,41,0,1,09,D,36,D,,A,36,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387983,17,0,1,09,D,250,D,,A,,H,500,D,1,D,2,D,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20204,04387983,17,1,1,09,D,,B,,A,250,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387983,18,0,1,09,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388103,23,0,1,09,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388174,12,0,1,07,D,250,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20204,04388174,12,1,1,07,D,,B,,A,223,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388174,12,2,1,07,D,,B,,A,27,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388174,13,0,1,08,D,21,D,,A,21,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388273,23,0,1,07,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388283,19,0,1,07,D,57,D,,A,57,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388323,27,0,1,07,D,750,D,,A,,H,500,D,1,F,2,D,380,D,140,D,,A,,A,,A,,A,,A,,A,,A
20204,04388323,27,1,1,07,D,,B,,A,750,E,380,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388353,40,0,1,09,D,88,D,,A,88,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388353,41,0,1,09,D,33,D,,A,,H,500,D,2,F,2,D,160,D,150,D,,A,,A,,A,,A,,A,,A,,A
20204,04388353,41,1,1,09,D,,B,,A,33,E,160,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388353,42,0,1,09,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388363,34,0,1,07,D,60,D,,A,,H,500,D,1,D,2,D,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20204,04388363,34,1,1,07,D,,B,,A,54,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388363,34,2,1,07,D,,B,,A,6,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388383,28,0,1,07,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388483,53,0,1,07,D,300,D,,A,,H,500,D,1,D,2,D,130,D,100,D,,A,,A,,A,,A,,A,,A,,A
20204,04388483,53,1,1,07,D,,B,,A,300,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388713,27,0,1,09,D,490,D,,A,490,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388763,39,0,1,07,D,375,D,,A,,H,500,D,1,D,2,D,160,D,370,D,100,D,,A,,A,,A,,A,,A,,A
20204,04388763,39,1,1,07,D,,B,,A,88,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388763,39,2,1,07,D,,B,,A,238,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388763,39,3,1,07,D,,B,,A,49,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388763,40,0,1,07,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388763,41,0,1,08,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388763,42,0,1,09,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388773,19,0,1,07,D,65,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20204,04388773,19,1,1,07,D,,B,,A,52,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388773,19,2,1,07,D,,B,,A,13,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388773,20,0,1,09,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388793,49,0,1,08,D,22,D,,A,22,D,380,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388793,50,0,1,09,D,46,D,,A,46,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388793,51,0,1,08,D,41,D,,A,41,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388853,37,0,1,08,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388853,38,0,1,08,D,250,D,,A,250,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388853,39,0,1,07,D,275,D,,A,275,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388943,56,0,1,07,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388943,57,0,1,09,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388943,58,0,1,07,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388943,59,0,1,09,D,120,D,,A,120,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388963,32,0,1,08,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388963,33,0,2,07,D,600,D,,A,600,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388993,42,0,1,09,D,600,D,,A,600,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388993,43,0,1,09,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388993,44,0,1,07,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388993,45,0,1,08,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388993,46,0,1,09,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389033,49,0,1,09,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389033,50,0,1,08,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
